file_id,clean_file,noise_file,noise_category,snr_db,sample_rate,channels,output_file,impulsive_event_start_sec,impulsive_event_duration_sec
172,common_voice_en_19705423.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_19705423_stationary_1-18527-B-44_SNR_5dB_0172.wav,,
173,common_voice_en_31191627.wav,1-160563-A-48.wav,impulsive,5,16000,1,common_voice_en_31191627_impulsive_1-160563-A-48_SNR_5dB_0173.wav,3.8395625,0.5496875
174,common_voice_en_21369213.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_21369213_non_stationary_helicopter_SNR_15dB_0174.wav,,
175,common_voice_en_27688638.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_27688638_non_stationary_helicopter_SNR_15dB_0175.wav,,
176,common_voice_en_18681422.wav,1-115545-C-48.wav,impulsive,15,16000,1,common_voice_en_18681422_impulsive_1-115545-C-48_SNR_15dB_0176.wav,0.748125,0.356375
177,common_voice_en_19951091.wav,1-160563-A-48.wav,impulsive,15,16000,1,common_voice_en_19951091_impulsive_1-160563-A-48_SNR_15dB_0177.wav,2.36025,0.1211875
178,common_voice_en_18681422.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_18681422_impulsive_1-115545-B-48_SNR_10dB_0178.wav,2.278625,0.631375
179,common_voice_en_19726722.wav,1-115546-A-48.wav,impulsive,20,16000,1,common_voice_en_19726722_impulsive_1-115546-A-48_SNR_20dB_0179.wav,3.8503125,0.6035
180,common_voice_en_21817013.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_21817013_non_stationary_helicopter_SNR_20dB_0180.wav,,
181,common_voice_en_19262162.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_19262162_impulsive_1-115545-C-48_SNR_10dB_0181.wav,3.2805,0.6073125
182,common_voice_en_27703525.wav,1-18527-A-44.wav,stationary,5,16000,1,common_voice_en_27703525_stationary_1-18527-A-44_SNR_5dB_0182.wav,,
183,common_voice_en_20242986.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_20242986_stationary_1-50454-A-44_SNR_15dB_0183.wav,,
184,common_voice_en_18522885.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_18522885_non_stationary_helicopter_SNR_10dB_0184.wav,,
185,common_voice_en_18725366.wav,1-22882-A-44.wav,stationary,15,16000,1,common_voice_en_18725366_stationary_1-22882-A-44_SNR_15dB_0185.wav,,
186,common_voice_en_25695677.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_25695677_non_stationary_helicopter_SNR_0dB_0186.wav,,
187,common_voice_en_20260792.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_20260792_non_stationary_helicopter_SNR_10dB_0187.wav,,
188,common_voice_en_25695666.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_25695666_stationary_1-50455-A-44_SNR_0dB_0188.wav,,
189,common_voice_en_21369215.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_21369215_non_stationary_helicopter_SNR_-5dB_0189.wav,,
190,common_voice_en_19951090.wav,1-115545-A-48.wav,impulsive,10,16000,1,common_voice_en_19951090_impulsive_1-115545-A-48_SNR_10dB_0190.wav,4.0826875,0.22025
191,common_voice_en_21101340.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_21101340_non_stationary_helicopter_SNR_10dB_0191.wav,,
192,common_voice_en_25234749.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_25234749_impulsive_1-115545-B-48_SNR_10dB_0192.wav,3.1423125,0.6644375
193,common_voice_en_19767817.wav,1-160563-A-48.wav,impulsive,20,16000,1,common_voice_en_19767817_impulsive_1-160563-A-48_SNR_20dB_0193.wav,2.263,0.23975
194,common_voice_en_23707413.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_23707413_stationary_1-50455-A-44_SNR_5dB_0194.wav,,
195,common_voice_en_18522885.wav,1-22882-A-44.wav,stationary,15,16000,1,common_voice_en_18522885_stationary_1-22882-A-44_SNR_15dB_0195.wav,,
196,common_voice_en_30619661.wav,1-115546-A-48.wav,impulsive,0,16000,1,common_voice_en_30619661_impulsive_1-115546-A-48_SNR_0dB_0196.wav,3.9676875,0.55725
197,common_voice_en_21817011.wav,1-50455-A-44.wav,stationary,10,16000,1,common_voice_en_21817011_stationary_1-50455-A-44_SNR_10dB_0197.wav,,
198,common_voice_en_25113639.wav,1-115545-B-48.wav,impulsive,20,16000,1,common_voice_en_25113639_impulsive_1-115545-B-48_SNR_20dB_0198.wav,1.9133125,0.3445
199,common_voice_en_23707411.wav,1-50454-A-44.wav,stationary,20,16000,1,common_voice_en_23707411_stationary_1-50454-A-44_SNR_20dB_0199.wav,,
200,common_voice_en_22939425.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_22939425_non_stationary_helicopter_SNR_10dB_0200.wav,,
201,common_voice_en_18681419.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_18681419_stationary_1-50455-A-44_SNR_5dB_0201.wav,,
202,common_voice_en_19262161.wav,1-115546-A-48.wav,impulsive,-5,16000,1,common_voice_en_19262161_impulsive_1-115546-A-48_SNR_-5dB_0202.wav,0.1256875,0.6385625
203,common_voice_en_19705423.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19705423_non_stationary_helicopter_SNR_-5dB_0203.wav,,
204,common_voice_en_25234745.wav,1-115545-C-48.wav,impulsive,5,16000,1,common_voice_en_25234745_impulsive_1-115545-C-48_SNR_5dB_0204.wav,5.3234375,0.7381875
205,common_voice_en_19227416.wav,1-160563-A-48.wav,impulsive,10,16000,1,common_voice_en_19227416_impulsive_1-160563-A-48_SNR_10dB_0205.wav,4.432,0.42425
206,common_voice_en_18681419.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_18681419_non_stationary_helicopter_SNR_20dB_0206.wav,,
207,common_voice_en_21101339.wav,1-115545-A-48.wav,impulsive,10,16000,1,common_voice_en_21101339_impulsive_1-115545-A-48_SNR_10dB_0207.wav,3.6345625,0.20075
208,common_voice_en_19726069.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19726069_non_stationary_helicopter_SNR_-5dB_0208.wav,,
209,common_voice_en_21538045.wav,1-115545-C-48.wav,impulsive,5,16000,1,common_voice_en_21538045_impulsive_1-115545-C-48_SNR_5dB_0209.wav,1.1925,0.4838125
210,common_voice_en_19952222.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19952222_non_stationary_helicopter_SNR_0dB_0210.wav,,
211,common_voice_en_19726720.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_19726720_stationary_1-50454-A-44_SNR_15dB_0211.wav,,
212,common_voice_en_19952220.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_19952220_non_stationary_helicopter_SNR_0dB_0212.wav,,
213,common_voice_en_25113641.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_25113641_non_stationary_helicopter_SNR_5dB_0213.wav,,
214,common_voice_en_18522887.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_18522887_impulsive_1-115546-A-48_SNR_5dB_0214.wav,0.3025,0.7938125
215,common_voice_en_24033982.wav,1-160563-A-48.wav,impulsive,5,16000,1,common_voice_en_24033982_impulsive_1-160563-A-48_SNR_5dB_0215.wav,5.655,0.75425
216,common_voice_en_20242986.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_20242986_non_stationary_helicopter_SNR_0dB_0216.wav,,
217,common_voice_en_22939427.wav,1-115545-A-48.wav,impulsive,0,16000,1,common_voice_en_22939427_impulsive_1-115545-A-48_SNR_0dB_0217.wav,4.7088125,0.4905
218,common_voice_en_21101342.wav,1-115545-C-48.wav,impulsive,-5,16000,1,common_voice_en_21101342_impulsive_1-115545-C-48_SNR_-5dB_0218.wav,1.12425,0.774
219,common_voice_en_18522887.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_18522887_non_stationary_helicopter_SNR_15dB_0219.wav,,
220,common_voice_en_25695677.wav,1-115545-C-48.wav,impulsive,0,16000,1,common_voice_en_25695677_impulsive_1-115545-C-48_SNR_0dB_0220.wav,1.7940625,0.721625
221,common_voice_en_19767817.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_19767817_non_stationary_helicopter_SNR_20dB_0221.wav,,
222,common_voice_en_19262159.wav,1-115545-A-48.wav,impulsive,5,16000,1,common_voice_en_19262159_impulsive_1-115545-A-48_SNR_5dB_0222.wav,4.7478125,0.551375
223,common_voice_en_22779356.wav,1-115545-A-48.wav,impulsive,5,16000,1,common_voice_en_22779356_impulsive_1-115545-A-48_SNR_5dB_0223.wav,2.877625,0.4345
224,common_voice_en_19767846.wav,1-50455-A-44.wav,stationary,5,16000,1,common_voice_en_19767846_stationary_1-50455-A-44_SNR_5dB_0224.wav,,
225,common_voice_en_27004523.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_27004523_non_stationary_helicopter_SNR_0dB_0225.wav,,
226,common_voice_en_20242987.wav,1-115546-A-48.wav,impulsive,5,16000,1,common_voice_en_20242987_impulsive_1-115546-A-48_SNR_5dB_0226.wav,3.8365625,0.4468125
227,common_voice_en_18843979.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_18843979_stationary_1-18527-B-44_SNR_20dB_0227.wav,,
228,common_voice_en_23612304.wav,1-160563-A-48.wav,impulsive,5,16000,1,common_voice_en_23612304_impulsive_1-160563-A-48_SNR_5dB_0228.wav,0.114,0.1924375
229,common_voice_en_20242990.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_20242990_non_stationary_helicopter_SNR_5dB_0229.wav,,
230,common_voice_en_20242990.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_20242990_non_stationary_helicopter_SNR_-5dB_0230.wav,,
231,common_voice_en_19951092.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_19951092_non_stationary_helicopter_SNR_15dB_0231.wav,,
232,common_voice_en_19951089.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_19951089_non_stationary_helicopter_SNR_20dB_0232.wav,,
233,common_voice_en_21369213.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_21369213_non_stationary_helicopter_SNR_0dB_0233.wav,,
234,common_voice_en_18681425.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_18681425_impulsive_1-115545-C-48_SNR_10dB_0234.wav,1.9234375,0.218875
235,common_voice_en_27688637.wav,1-50454-A-44.wav,stationary,5,16000,1,common_voice_en_27688637_stationary_1-50454-A-44_SNR_5dB_0235.wav,,
236,common_voice_en_27688638.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_27688638_non_stationary_helicopter_SNR_10dB_0236.wav,,
237,common_voice_en_19262161.wav,1-160563-A-48.wav,impulsive,10,16000,1,common_voice_en_19262161_impulsive_1-160563-A-48_SNR_10dB_0237.wav,5.65475,0.3864375
238,common_voice_en_22779358.wav,1-50454-A-44.wav,stationary,0,16000,1,common_voice_en_22779358_stationary_1-50454-A-44_SNR_0dB_0238.wav,,
239,common_voice_en_22779353.wav,1-22882-A-44.wav,stationary,15,16000,1,common_voice_en_22779353_stationary_1-22882-A-44_SNR_15dB_0239.wav,,
240,common_voice_en_21817015.wav,1-22882-A-44.wav,stationary,0,16000,1,common_voice_en_21817015_stationary_1-22882-A-44_SNR_0dB_0240.wav,,
241,common_voice_en_19451234.wav,1-115546-A-48.wav,impulsive,-5,16000,1,common_voice_en_19451234_impulsive_1-115546-A-48_SNR_-5dB_0241.wav,5.2568125,0.778625
242,common_voice_en_31191627.wav,1-115545-A-48.wav,impulsive,5,16000,1,common_voice_en_31191627_impulsive_1-115545-A-48_SNR_5dB_0242.wav,4.625,0.349375
243,common_voice_en_19854920.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_19854920_stationary_1-50455-A-44_SNR_0dB_0243.wav,,
244,common_voice_en_30619683.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_30619683_stationary_1-18527-B-44_SNR_5dB_0244.wav,,
245,common_voice_en_31191627.wav,1-18527-B-44.wav,stationary,0,16000,1,common_voice_en_31191627_stationary_1-18527-B-44_SNR_0dB_0245.wav,,
246,common_voice_en_27688638.wav,1-18527-B-44.wav,stationary,-5,16000,1,common_voice_en_27688638_stationary_1-18527-B-44_SNR_-5dB_0246.wav,,
247,common_voice_en_18561930.wav,1-22882-A-44.wav,stationary,0,16000,1,common_voice_en_18561930_stationary_1-22882-A-44_SNR_0dB_0247.wav,,
248,common_voice_en_30619683.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_30619683_stationary_1-18527-B-44_SNR_5dB_0248.wav,,
249,common_voice_en_19657017.wav,1-160563-A-48.wav,impulsive,-5,16000,1,common_voice_en_19657017_impulsive_1-160563-A-48_SNR_-5dB_0249.wav,3.67225,0.1650625
250,common_voice_en_22779353.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_22779353_non_stationary_helicopter_SNR_10dB_0250.wav,,
251,common_voice_en_26724560.wav,1-50455-A-44.wav,stationary,-5,16000,1,common_voice_en_26724560_stationary_1-50455-A-44_SNR_-5dB_0251.wav,,
252,common_voice_en_27004521.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_27004521_stationary_1-18527-A-44_SNR_-5dB_0252.wav,,
253,common_voice_en_25234748.wav,1-115546-A-48.wav,impulsive,20,16000,1,common_voice_en_25234748_impulsive_1-115546-A-48_SNR_20dB_0253.wav,2.9179375,0.2105
254,common_voice_en_24033982.wav,1-18527-A-44.wav,stationary,5,16000,1,common_voice_en_24033982_stationary_1-18527-A-44_SNR_5dB_0254.wav,,
255,common_voice_en_31191671.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_31191671_stationary_1-18527-B-44_SNR_5dB_0255.wav,,
256,common_voice_en_30619674.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_30619674_non_stationary_helicopter_SNR_10dB_0256.wav,,
257,common_voice_en_31191627.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_31191627_non_stationary_helicopter_SNR_15dB_0257.wav,,
258,common_voice_en_31191669.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_31191669_non_stationary_helicopter_SNR_20dB_0258.wav,,
259,common_voice_en_27703526.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_27703526_impulsive_1-115545-B-48_SNR_10dB_0259.wav,3.3899375,0.562375
260,common_voice_en_21663195.wav,1-115546-A-48.wav,impulsive,10,16000,1,common_voice_en_21663195_impulsive_1-115546-A-48_SNR_10dB_0260.wav,3.496,0.1973125
261,common_voice_en_21538040.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_21538040_non_stationary_helicopter_SNR_0dB_0261.wav,,
262,common_voice_en_25234746.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_25234746_stationary_1-18527-A-44_SNR_-5dB_0262.wav,,
263,common_voice_en_19262159.wav,1-115545-C-48.wav,impulsive,0,16000,1,common_voice_en_19262159_impulsive_1-115545-C-48_SNR_0dB_0263.wav,4.8043125,0.6696875
264,common_voice_en_27703529.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_27703529_non_stationary_helicopter_SNR_10dB_0264.wav,,
265,common_voice_en_21817014.wav,1-115546-A-48.wav,impulsive,20,16000,1,common_voice_en_21817014_impulsive_1-115546-A-48_SNR_20dB_0265.wav,5.119125,0.152625
266,common_voice_en_21817014.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_21817014_stationary_1-50455-A-44_SNR_0dB_0266.wav,,
267,common_voice_en_19705427.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19705427_non_stationary_helicopter_SNR_-5dB_0267.wav,,
268,common_voice_en_21817013.wav,1-115545-C-48.wav,impulsive,-5,16000,1,common_voice_en_21817013_impulsive_1-115545-C-48_SNR_-5dB_0268.wav,3.51525,0.38525
269,common_voice_en_27703529.wav,1-160563-A-48.wav,impulsive,15,16000,1,common_voice_en_27703529_impulsive_1-160563-A-48_SNR_15dB_0269.wav,4.988875,0.791125
270,common_voice_en_20260792.wav,1-22882-A-44.wav,stationary,20,16000,1,common_voice_en_20260792_stationary_1-22882-A-44_SNR_20dB_0270.wav,,
271,common_voice_en_21369215.wav,1-115545-C-48.wav,impulsive,-5,16000,1,common_voice_en_21369215_impulsive_1-115545-C-48_SNR_-5dB_0271.wav,4.63925,0.28575
272,common_voice_en_23612306.wav,1-18527-A-44.wav,stationary,-5,16000,1,common_voice_en_23612306_stationary_1-18527-A-44_SNR_-5dB_0272.wav,,
273,common_voice_en_27004523.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_27004523_stationary_1-50454-A-44_SNR_10dB_0273.wav,,
274,common_voice_en_21663202.wav,1-22882-A-44.wav,stationary,20,16000,1,common_voice_en_21663202_stationary_1-22882-A-44_SNR_20dB_0274.wav,,
275,common_voice_en_27709076.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_27709076_non_stationary_helicopter_SNR_0dB_0275.wav,,
276,common_voice_en_19726067.wav,1-115545-A-48.wav,impulsive,20,16000,1,common_voice_en_19726067_impulsive_1-115545-A-48_SNR_20dB_0276.wav,3.6299375,0.1835
277,common_voice_en_23731524.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_23731524_non_stationary_helicopter_SNR_10dB_0277.wav,,
278,common_voice_en_20260793.wav,1-50455-A-44.wav,stationary,-5,16000,1,common_voice_en_20260793_stationary_1-50455-A-44_SNR_-5dB_0278.wav,,
279,common_voice_en_21817011.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_21817011_non_stationary_helicopter_SNR_20dB_0279.wav,,
280,common_voice_en_31171727.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_31171727_non_stationary_helicopter_SNR_-5dB_0280.wav,,
281,common_voice_en_23612304.wav,1-115545-A-48.wav,impulsive,-5,16000,1,common_voice_en_23612304_impulsive_1-115545-A-48_SNR_-5dB_0281.wav,1.730375,0.3093125
282,common_voice_en_19657026.wav,1-115545-C-48.wav,impulsive,5,16000,1,common_voice_en_19657026_impulsive_1-115545-C-48_SNR_5dB_0282.wav,4.0745625,0.2228125
283,common_voice_en_23731526.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_23731526_stationary_1-50454-A-44_SNR_15dB_0283.wav,,
284,common_voice_en_19951091.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19951091_non_stationary_helicopter_SNR_-5dB_0284.wav,,
285,common_voice_en_18681422.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_18681422_non_stationary_helicopter_SNR_-5dB_0285.wav,,
286,common_voice_en_21538040.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_21538040_non_stationary_helicopter_SNR_20dB_0286.wav,,
287,common_voice_en_23707413.wav,1-50454-A-44.wav,stationary,-5,16000,1,common_voice_en_23707413_stationary_1-50454-A-44_SNR_-5dB_0287.wav,,
288,common_voice_en_21538045.wav,1-50455-A-44.wav,stationary,10,16000,1,common_voice_en_21538045_stationary_1-50455-A-44_SNR_10dB_0288.wav,,
289,common_voice_en_22779353.wav,1-18527-A-44.wav,stationary,0,16000,1,common_voice_en_22779353_stationary_1-18527-A-44_SNR_0dB_0289.wav,,
290,common_voice_en_23731527.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_23731527_non_stationary_helicopter_SNR_10dB_0290.wav,,
291,common_voice_en_21369215.wav,1-115545-B-48.wav,impulsive,5,16000,1,common_voice_en_21369215_impulsive_1-115545-B-48_SNR_5dB_0291.wav,4.181875,0.272125
292,common_voice_en_19451232.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_19451232_non_stationary_helicopter_SNR_5dB_0292.wav,,
293,common_voice_en_19705425.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_19705425_stationary_1-18527-B-44_SNR_5dB_0293.wav,,
294,common_voice_en_19767843.wav,1-18527-B-44.wav,stationary,20,16000,1,common_voice_en_19767843_stationary_1-18527-B-44_SNR_20dB_0294.wav,,
295,common_voice_en_18843979.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_18843979_stationary_1-50454-A-44_SNR_10dB_0295.wav,,
296,common_voice_en_30619661.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_30619661_non_stationary_helicopter_SNR_20dB_0296.wav,,
297,common_voice_en_21538040.wav,1-18527-A-44.wav,stationary,10,16000,1,common_voice_en_21538040_stationary_1-18527-A-44_SNR_10dB_0297.wav,,
298,common_voice_en_24033982.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_24033982_non_stationary_helicopter_SNR_15dB_0298.wav,,
299,common_voice_en_18725367.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_18725367_non_stationary_helicopter_SNR_5dB_0299.wav,,
300,common_voice_en_25113641.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_25113641_non_stationary_helicopter_SNR_5dB_0300.wav,,
301,common_voice_en_18843979.wav,helicopter.wav,non_stationary,15,16000,1,common_voice_en_18843979_non_stationary_helicopter_SNR_15dB_0301.wav,,
302,common_voice_en_26724561.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_26724561_non_stationary_helicopter_SNR_10dB_0302.wav,,
303,common_voice_en_21538044.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_21538044_non_stationary_helicopter_SNR_-5dB_0303.wav,,
304,common_voice_en_19262162.wav,1-115545-C-48.wav,impulsive,20,16000,1,common_voice_en_19262162_impulsive_1-115545-C-48_SNR_20dB_0304.wav,5.2930625,0.1863125
305,common_voice_en_19726720.wav,1-50454-A-44.wav,stationary,10,16000,1,common_voice_en_19726720_stationary_1-50454-A-44_SNR_10dB_0305.wav,,
306,common_voice_en_27004522.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_27004522_non_stationary_helicopter_SNR_5dB_0306.wav,,
307,common_voice_en_22779359.wav,1-115546-A-48.wav,impulsive,10,16000,1,common_voice_en_22779359_impulsive_1-115546-A-48_SNR_10dB_0307.wav,6.4653125,0.4464375
308,common_voice_en_21663181.wav,1-18527-A-44.wav,stationary,15,16000,1,common_voice_en_21663181_stationary_1-18527-A-44_SNR_15dB_0308.wav,,
309,common_voice_en_22939427.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_22939427_stationary_1-50455-A-44_SNR_0dB_0309.wav,,
310,common_voice_en_21663181.wav,1-18527-B-44.wav,stationary,5,16000,1,common_voice_en_21663181_stationary_1-18527-B-44_SNR_5dB_0310.wav,,
311,common_voice_en_21369215.wav,1-115546-A-48.wav,impulsive,0,16000,1,common_voice_en_21369215_impulsive_1-115546-A-48_SNR_0dB_0311.wav,2.5360625,0.7093125
312,common_voice_en_27703529.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_27703529_non_stationary_helicopter_SNR_0dB_0312.wav,,
313,common_voice_en_27004522.wav,1-50454-A-44.wav,stationary,15,16000,1,common_voice_en_27004522_stationary_1-50454-A-44_SNR_15dB_0313.wav,,
314,common_voice_en_22779353.wav,1-22882-A-44.wav,stationary,0,16000,1,common_voice_en_22779353_stationary_1-22882-A-44_SNR_0dB_0314.wav,,
315,common_voice_en_19854923.wav,1-50454-A-44.wav,stationary,0,16000,1,common_voice_en_19854923_stationary_1-50454-A-44_SNR_0dB_0315.wav,,
316,common_voice_en_19951090.wav,1-115545-B-48.wav,impulsive,-5,16000,1,common_voice_en_19951090_impulsive_1-115545-B-48_SNR_-5dB_0316.wav,4.1589375,0.402875
317,common_voice_en_27688638.wav,1-160563-A-48.wav,impulsive,-5,16000,1,common_voice_en_27688638_impulsive_1-160563-A-48_SNR_-5dB_0317.wav,6.2775625,0.7778125
318,common_voice_en_580650.wav,1-50454-A-44.wav,stationary,0,16000,1,common_voice_en_580650_stationary_1-50454-A-44_SNR_0dB_0318.wav,,
319,common_voice_en_19726068.wav,1-50455-A-44.wav,stationary,0,16000,1,common_voice_en_19726068_stationary_1-50455-A-44_SNR_0dB_0319.wav,,
320,common_voice_en_24033981.wav,1-22882-A-44.wav,stationary,20,16000,1,common_voice_en_24033981_stationary_1-22882-A-44_SNR_20dB_0320.wav,,
321,common_voice_en_19952219.wav,1-160563-A-48.wav,impulsive,5,16000,1,common_voice_en_19952219_impulsive_1-160563-A-48_SNR_5dB_0321.wav,8.7491875,0.5596875
322,common_voice_en_19952220.wav,1-50454-A-44.wav,stationary,0,16000,1,common_voice_en_19952220_stationary_1-50454-A-44_SNR_0dB_0322.wav,,
323,common_voice_en_22779358.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_22779358_non_stationary_helicopter_SNR_10dB_0323.wav,,
324,common_voice_en_21101337.wav,1-160563-A-48.wav,impulsive,15,16000,1,common_voice_en_21101337_impulsive_1-160563-A-48_SNR_15dB_0324.wav,1.635875,0.5286875
325,common_voice_en_31191669.wav,1-22882-A-44.wav,stationary,-5,16000,1,common_voice_en_31191669_stationary_1-22882-A-44_SNR_-5dB_0325.wav,,
326,common_voice_en_25234749.wav,1-160563-A-48.wav,impulsive,-5,16000,1,common_voice_en_25234749_impulsive_1-160563-A-48_SNR_-5dB_0326.wav,2.3351875,0.62825
327,common_voice_en_19227417.wav,1-115545-C-48.wav,impulsive,10,16000,1,common_voice_en_19227417_impulsive_1-115545-C-48_SNR_10dB_0327.wav,3.58375,0.625625
328,common_voice_en_19227420.wav,1-115545-B-48.wav,impulsive,10,16000,1,common_voice_en_19227420_impulsive_1-115545-B-48_SNR_10dB_0328.wav,3.3988125,0.4579375
329,common_voice_en_18725366.wav,helicopter.wav,non_stationary,0,16000,1,common_voice_en_18725366_non_stationary_helicopter_SNR_0dB_0329.wav,,
330,common_voice_en_22939427.wav,1-115545-C-48.wav,impulsive,0,16000,1,common_voice_en_22939427_impulsive_1-115545-C-48_SNR_0dB_0330.wav,7.6253125,0.1288125
331,common_voice_en_19262161.wav,1-115545-C-48.wav,impulsive,0,16000,1,common_voice_en_19262161_impulsive_1-115545-C-48_SNR_0dB_0331.wav,4.7001875,0.240875
332,common_voice_en_25234745.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_25234745_non_stationary_helicopter_SNR_20dB_0332.wav,,
333,common_voice_en_25234745.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_25234745_non_stationary_helicopter_SNR_-5dB_0333.wav,,
334,common_voice_en_18561928.wav,1-18527-B-44.wav,stationary,15,16000,1,common_voice_en_18561928_stationary_1-18527-B-44_SNR_15dB_0334.wav,,
335,common_voice_en_31191671.wav,helicopter.wav,non_stationary,5,16000,1,common_voice_en_31191671_non_stationary_helicopter_SNR_5dB_0335.wav,,
336,common_voice_en_21369213.wav,1-18527-B-44.wav,stationary,10,16000,1,common_voice_en_21369213_stationary_1-18527-B-44_SNR_10dB_0336.wav,,
337,common_voice_en_580651.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_580651_non_stationary_helicopter_SNR_10dB_0337.wav,,
338,common_voice_en_31191627.wav,helicopter.wav,non_stationary,20,16000,1,common_voice_en_31191627_non_stationary_helicopter_SNR_20dB_0338.wav,,
339,common_voice_en_19705423.wav,1-18527-A-44.wav,stationary,15,16000,1,common_voice_en_19705423_stationary_1-18527-A-44_SNR_15dB_0339.wav,,
340,common_voice_en_21817014.wav,1-50454-A-44.wav,stationary,0,16000,1,common_voice_en_21817014_stationary_1-50454-A-44_SNR_0dB_0340.wav,,
341,common_voice_en_19227417.wav,helicopter.wav,non_stationary,-5,16000,1,common_voice_en_19227417_non_stationary_helicopter_SNR_-5dB_0341.wav,,
342,common_voice_en_27004522.wav,helicopter.wav,non_stationary,10,16000,1,common_voice_en_27004522_non_stationary_helicopter_SNR_10dB_0342.wav,,
